,id,lot_frontage,lot_area,overall_qual,mas_vnr_area,bsmt_qual,total_bsmt_sf,gr_liv_area,totrms_abvgrd,garage_cars,garage_qual,garage_cond,saleprice,total_baths,has_bsmt,has_fireplace,has_porch,has_2nd_flr,nabe_Blmngtn,nabe_Blueste,nabe_BrDale,nabe_BrkSide,nabe_ClearCr,nabe_CollgCr,nabe_Crawfor,nabe_Edwards,nabe_Gilbert,nabe_Greens,nabe_IDOTRR,nabe_MeadowV,nabe_Mitchel,nabe_NAmes,nabe_NPkVill,nabe_NWAmes,nabe_NoRidge,nabe_NridgHt,nabe_OldTown,nabe_SWISU,nabe_Sawyer,nabe_SawyerW,nabe_Somerst,nabe_StoneBr,nabe_Timber,nabe_Veenker,house_type_1Fam,house_type_2_fam,house_type_Twnhs,fnd_BrkTil,fnd_CBlock,fnd_PConc,house_age,remod_age,new_house,new_remod
1122,1018,63.0,12680,7,102.0,4,1675.0,1688,6,2.0,3,3,226500,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,20,0,0
1123,14,85.0,10176,7,0.0,4,1300.0,1341,5,2.0,3,3,171500,2.5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20,20,0,0
1124,2782,55.0,10780,5,0.0,3,911.0,954,6,2.0,3,3,132500,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,30,0,0
1125,2626,69.05520046484602,8544,3,340.0,0,0.0,1040,6,2.0,3,3,87500,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57,56,0,0
1126,1175,79.0,10646,7,513.0,3,858.0,1789,7,2.0,3,3,223000,3.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7,7,1,1
1127,1232,80.0,8400,6,237.0,3,1319.0,1537,7,2.0,3,3,174000,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46,3,0,1
1128,2590,85.0,15428,5,0.0,3,884.0,884,4,1.0,3,3,142000,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55,15,0,0
1129,2463,81.0,11216,8,0.0,4,1489.0,1489,7,2.0,3,3,232600,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
1130,2358,78.0,10140,6,99.0,3,1040.0,1309,5,2.0,3,3,181000,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32,7,0,1
1131,2911,42.0,3964,6,0.0,4,942.0,2521,10,2.0,3,3,151400,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,33,33,0,0
1132,1699,98.0,11428,8,248.0,4,1626.0,1634,7,3.0,3,3,250000,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
1133,115,80.0,10421,7,42.0,4,980.0,1714,7,2.0,3,3,196500,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,22,0,0
1134,1998,75.0,13500,7,0.0,3,819.0,2454,8,2.0,3,3,185000,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,128,20,0,0
1135,589,75.0,9000,6,200.0,3,1216.0,1216,5,1.0,3,3,113000,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,40,0,0
1136,1641,60.0,8089,8,0.0,4,1419.0,1419,7,2.0,3,3,392000,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
1137,2821,35.0,9400,6,250.0,4,945.0,980,4,0.0,0,0,127500,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,31,31,0,0
1138,1846,24.0,2117,6,216.0,4,756.0,1573,4,2.0,3,3,177000,2.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,7,7,1,1
1139,1805,85.0,10625,6,353.0,4,1158.0,2443,9,3.0,3,3,265000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,3,1,1
1140,1853,106.0,8413,8,0.0,5,1220.0,2362,8,2.0,4,3,312500,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,9,9,1,1
1141,1321,75.0,13500,10,0.0,3,1237.0,2775,9,2.0,4,3,325000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,115,8,0,1
1142,564,69.05520046484602,15676,8,115.0,4,2014.0,2014,6,3.0,3,3,275000,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,29,29,0,0
1143,1771,82.0,9950,7,290.0,4,1203.0,2520,9,3.0,3,3,290000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,12,0,0
1144,90,39.0,15410,6,250.0,3,1208.0,1494,7,2.0,3,3,169000,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,36,8,0,1
1145,2684,50.0,6000,5,0.0,3,616.0,616,4,1.0,3,3,89000,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,85,56,0,0
1146,13,63.0,8402,6,0.0,4,789.0,1465,7,2.0,3,3,180400,2.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,12,0,0
1147,445,85.0,10655,8,296.0,4,3206.0,1629,7,3.0,3,3,284000,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,5,1,1
1148,1914,70.0,10150,5,1.0,3,912.0,912,5,1.0,3,3,114500,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49,49,0,0
1149,2811,84.0,10084,7,196.0,4,1552.0,1552,7,3.0,3,3,212900,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
1150,850,67.0,16285,7,0.0,4,1413.0,1430,6,2.0,3,3,187100,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,7,1,1
1151,1844,34.0,3230,6,1129.0,4,729.0,1458,5,2.0,3,3,176000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,8,8,1,1
1152,2225,69.05520046484602,21579,6,0.0,4,1488.0,1488,7,2.0,3,3,215000,2.5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,39,39,0,0
1153,1477,64.0,8320,7,0.0,4,770.0,1582,6,2.0,3,3,185900,2.5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,1,1
1154,399,60.0,6960,4,0.0,3,864.0,864,5,2.0,3,3,120500,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39,39,0,0
1155,2431,60.0,21930,5,0.0,4,732.0,1838,7,2.0,3,3,192140,2.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
1156,1605,60.0,6600,5,0.0,3,816.0,816,5,1.0,3,3,130500,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,0,0,1
1157,897,50.0,8405,4,0.0,0,0.0,1529,9,1.0,3,3,98000,2.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,59,0,0
1158,1426,91.0,11778,9,554.0,4,2271.0,2276,7,3.0,4,3,100000,3.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1159,2240,60.0,8967,5,0.0,2,961.0,1077,6,1.0,1,1,67000,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,87,57,0,0
1160,1706,86.0,10562,8,300.0,5,1582.0,2161,8,3.0,3,3,325624,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1161,2252,44.0,12864,7,0.0,4,1409.0,1409,4,2.0,3,3,245000,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,5,1,1
1162,1136,66.0,13695,5,0.0,3,1114.0,1114,6,2.0,3,3,159000,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,4,1,1
1163,1877,79.0,10289,5,168.0,3,1073.0,1073,6,2.0,3,3,156000,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,42,42,0,0
1164,424,105.0,15431,10,200.0,5,3094.0,2402,10,3.0,3,3,100000,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
1165,1182,69.05520046484602,11120,6,0.0,4,1232.0,1232,6,2.0,3,3,162500,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,24,24,0,0
1166,2750,73.0,9069,6,0.0,4,1344.0,1440,8,4.0,3,3,224500,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,13,13,0,0
1167,1016,69.05520046484602,47280,6,44.0,3,1488.0,1488,6,2.0,3,3,133000,2.5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,58,58,0,0
1168,2436,63.0,7875,7,0.0,4,783.0,1509,8,2.0,3,3,180000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,1,1
1169,1607,60.0,6600,5,0.0,3,845.0,845,6,1.0,3,3,134500,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,3,0,1
1170,2337,66.0,13682,10,1031.0,5,1410.0,2945,10,3.0,3,3,100000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
1171,1233,101.0,9150,6,305.0,4,1099.0,1431,6,1.0,3,3,165000,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46,46,0,0
1172,419,65.0,7150,5,60.0,3,892.0,892,5,1.0,3,3,100000,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,42,42,0,0
1173,633,69.05520046484602,12285,7,128.0,3,1329.0,1329,5,2.0,3,3,176000,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49,49,0,0
1174,2722,102.0,17920,5,0.0,3,1763.0,1779,6,2.0,3,3,170000,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,51,32,0,0
1175,469,53.0,3684,7,130.0,4,1373.0,1555,7,3.0,3,3,174000,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,1
1176,1365,62.0,7006,6,0.0,3,768.0,1236,6,1.0,3,3,127000,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,83,58,0,0
1177,1098,77.0,8390,7,0.0,4,831.0,1651,7,2.0,3,3,185900,2.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,9,1,1
1178,711,50.0,5784,5,0.0,2,190.0,886,4,1.0,3,3,91300,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,71,13,0,0
1179,2808,70.0,9135,6,120.0,4,1682.0,1700,7,2.0,3,3,200000,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,1,1
1180,1959,78.0,10496,6,320.0,3,1040.0,1846,7,1.0,3,3,143000,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,58,57,0,0
1181,2720,69.05520046484602,13650,5,0.0,3,1052.0,1920,8,2.0,3,3,172500,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,48,48,0,0
1182,2170,67.0,8308,4,20.0,3,1088.0,1088,4,2.0,3,3,110000,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,44,44,0,0
1183,603,69.05520046484602,9450,4,160.0,3,1040.0,1362,6,3.0,3,3,140000,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,52,52,0,0
1184,2113,78.0,9317,6,0.0,4,1314.0,1314,6,2.0,3,3,176432,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
1185,1146,69.05520046484602,7153,6,88.0,4,1278.0,1294,6,2.0,3,3,179200,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,17,17,0,0
1186,2105,68.0,8814,7,80.0,4,1274.0,1274,6,2.0,3,3,203000,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1
1187,1786,83.0,9849,7,0.0,4,1689.0,1689,7,3.0,3,3,248328,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
1188,961,79.0,14463,9,406.0,5,1641.0,1641,7,3.0,3,3,316500,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1
1189,1405,50.0,5190,7,0.0,3,570.0,1079,5,1.0,3,3,125600,1.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,60,58,0,0
1190,1324,65.0,9750,5,164.0,3,984.0,984,5,1.0,3,3,110000,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,49,49,0,0
1191,1986,50.0,6000,4,0.0,3,960.0,960,5,1.0,3,3,108500,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,87,57,0,0
1192,307,66.0,8712,5,0.0,3,540.0,1044,4,2.0,3,3,55993,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,58,58,0,0
1193,180,69.0,11851,5,0.0,3,1027.0,1633,7,1.0,3,3,129000,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,62,1,0,1
1194,2896,54.0,13811,6,72.0,4,1112.0,1137,5,2.0,3,3,176000,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,19,19,0,0
1195,668,83.0,10143,6,295.0,3,1380.0,1380,6,1.0,3,3,154000,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46,46,0,0
1196,1582,93.0,18265,6,228.0,4,1256.0,1256,6,2.0,3,3,180000,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,22,22,0,0
1197,2285,44.0,4224,5,0.0,4,1142.0,1142,6,2.0,3,3,134000,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31,31,0,0
1198,2079,84.0,12615,6,0.0,3,1202.0,2158,7,2.0,3,3,243000,3.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57,6,0,1
1199,2272,85.0,14536,8,236.0,4,1616.0,1629,9,3.0,3,3,270000,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,4,1,1
1200,2250,71.0,9187,6,0.0,3,1084.0,1080,5,2.0,3,3,134000,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,24,24,0,0
1201,502,90.0,9900,7,256.0,4,1347.0,2646,9,3.0,3,3,260000,3.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16,16,0,0
1202,2166,64.0,8333,7,0.0,4,738.0,1491,7,2.0,3,3,168675,2.5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
1203,1622,69.05520046484602,10147,6,32.0,4,392.0,1694,7,2.0,3,3,160000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13,13,0,0
1204,1299,44.0,5914,5,0.0,2,684.0,1080,5,0.0,0,0,95000,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,118,12,0,0
1205,832,79.0,11646,6,0.0,4,704.0,1422,7,2.0,3,3,173000,2.5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,1,1
1206,2470,60.0,7200,7,0.0,4,1293.0,1301,5,2.0,3,3,187750,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
1207,1017,46.0,20544,7,123.0,4,791.0,2093,7,2.0,3,3,215000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,17,0,0
1208,1384,69.05520046484602,9981,5,340.0,3,1073.0,1073,6,1.0,3,3,120000,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,41,41,0,0
1209,1790,70.0,8251,7,143.0,4,1494.0,1506,7,2.0,3,3,249000,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,1,1
1210,2530,78.0,10140,7,264.0,3,1334.0,1334,7,2.0,3,3,164500,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39,39,0,0
1211,2893,69.05520046484602,8239,7,0.0,0,0.0,1295,5,1.0,3,3,230000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20,20,0,0
1212,2027,69.05520046484602,5700,7,0.0,3,672.0,1344,6,2.0,3,3,140000,2.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,78,17,0,0
1213,683,60.0,7200,5,0.0,3,732.0,732,4,1.0,3,3,118900,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57,57,0,0
1214,823,71.0,9178,8,0.0,4,1468.0,1468,6,3.0,3,3,239900,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
1215,2374,53.0,4043,6,0.0,4,1069.0,1069,4,2.0,3,3,146300,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,31,31,0,0
1216,1594,69.05520046484602,4224,5,0.0,4,1040.0,1040,6,2.0,3,3,124000,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33,33,0,0
1217,2049,75.0,11235,5,0.0,4,925.0,999,6,1.0,3,3,130000,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,44,44,0,0
1218,1813,65.0,8450,7,108.0,4,1349.0,1349,6,2.0,3,3,179000,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7,6,1,1
1219,365,99.0,11851,7,0.0,4,1424.0,1442,5,2.0,3,3,180500,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19,19,0,0
1220,176,47.0,4608,4,0.0,3,747.0,747,4,1.0,3,3,80000,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,65,60,0,0
1221,510,78.0,9262,8,194.0,4,1573.0,1578,7,3.0,3,3,287090,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1
1222,1326,70.0,12702,5,0.0,0,0.0,882,4,1.0,3,3,97000,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,52,52,0,0
1223,2423,69.05520046484602,2938,7,40.0,4,1368.0,1511,5,2.0,3,3,246990,3.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,1,1
1224,1631,160.0,18160,6,138.0,3,1302.0,1128,6,2.0,3,3,154204,2.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,43,43,0,0
1225,1263,76.0,11355,7,125.0,3,1312.0,1312,6,2.0,3,3,186000,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50,7,0,1
1226,1046,21.0,1680,5,356.0,3,630.0,1302,6,1.0,3,3,111750,2.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,36,36,0,0
1227,47,110.0,14300,9,1095.0,5,2846.0,2696,10,3.0,3,3,100000,3.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,6,1,1
1228,1424,65.0,10616,7,0.0,4,628.0,1356,6,2.0,3,3,177439,2.5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
